EasementID,Month,Day,Sample,Year,Family,Total
00MJ8,8,22,T1,2019,Tipulidae,1
00MJ8,8,22,T1,2019,Torymidae,2
00MJ8,8,22,T2,2019,Acanaloniidae,1
00MJ8,8,22,T2,2019,Anthocoridae,1
00MJ8,8,22,T2,2019,Aphididae,1
00MJ8,8,22,T2,2019,Aphrophoridae,1
00MJ8,8,22,T2,2019,Braconidae,1
00MJ8,8,22,T2,2019,Chrysomelidae,1
00MJ8,8,22,T2,2019,Cicadellidae,7
00MJ8,8,22,T2,2019,Culicidae,1
00MJ8,8,22,T2,2019,Eulophidae,6
00MJ8,8,22,T2,2019,Eurytomidae,1
00MJ8,8,22,T2,2019,Formicidae,2
00MJ8,8,22,T2,2019,Gryllidae,1
00MJ8,8,22,T2,2019,LEPUNK,1
00MJ8,8,22,T2,2019,Mymaridae,1
00MJ8,8,22,T2,2019,Nitidulidae,1
00MJ8,8,22,T2,2019,Pentatomidae,3
00MJ8,8,22,T2,2019,Phalacridae,9
00MJ8,8,22,T2,2019,Psyllidae,3
00MJ8,8,22,T2,2019,Pteromalidae,15
00MJ8,8,22,T2,2019,Simuliidae,1
00MJ8,8,22,T2,2019,Thripidae,3
00MJ8,8,22,T3,2019,Aeolothripidae,2
00MJ8,8,22,T3,2019,Aphididae,4
00MJ8,8,22,T3,2019,Braconidae,3
00MJ8,8,22,T3,2019,Chrysomelidae,4
00MJ8,8,22,T3,2019,Cicadellidae,10
00MJ8,8,22,T3,2019,Culicidae,1
00MJ8,8,22,T3,2019,Drosophilidae,1
00MJ8,8,22,T3,2019,Gryllidae,1
00MJ8,8,22,T3,2019,Ichneumonidae,1
00MJ8,8,22,T3,2019,Miridae,1
00MJ8,8,22,T3,2019,Pentatomidae,1
00MJ8,8,22,T3,2019,Phalacridae,3
00MJ8,8,22,T3,2019,Psyllidae,2
00MJ8,8,22,T3,2019,Pteromalidae,9
00MJ8,8,22,T3,2019,Rhyparochromidae,1
00MJ8,8,22,T3,2019,Sphaeroceridae,1
00MJ8,8,22,T3,2019,Thripidae,3
00MJ9,7,22,T1,2019,Acanaloniidae,1
00MJ9,7,22,T1,2019,Acrididae,1
00MJ9,7,22,T1,2019,Anthocoridae,1
00MJ9,7,22,T1,2019,Cercopidae,1
00MJ9,7,22,T1,2019,Chloropidae,2
00MJ9,7,22,T1,2019,Chrysomelidae,4
00MJ9,7,22,T1,2019,Cicadellidae,6
00MJ9,7,22,T1,2019,Cixiidae,1
00MJ9,7,22,T1,2019,Colletidae,1
00MJ9,7,22,T1,2019,Dictyopharidae,2
00MJ9,7,22,T1,2019,DIPUNK,1
00MJ9,7,22,T1,2019,Eulophidae,6
00MJ9,7,22,T1,2019,HYMUNK,3
00MJ9,7,22,T1,2019,LEPUNK,4
00MJ9,7,22,T1,2019,Membracidae,3
00MJ9,7,22,T1,2019,Nabidae,2
00MJ9,7,22,T1,2019,ORTUNK,1
00MJ9,7,22,T1,2019,Phalacridae,28
00MJ9,7,22,T1,2019,Platygastridae,8
00MJ9,7,22,T1,2019,Pteromalidae,2
00MJ9,7,22,T1,2019,Reduviidae,2
00MJ9,7,22,T1,2019,Scarabaeidae,1
00MJ9,7,22,T2,2019,Acanaloniidae,1
00MJ9,7,22,T2,2019,Acrididae,1
00MJ9,7,22,T2,2019,Braconidae,2
00MJ9,7,22,T2,2019,Cercopidae,4
00MJ9,7,22,T2,2019,Chloropidae,3
00MJ9,7,22,T2,2019,Chrysomelidae,1
00MJ9,7,22,T2,2019,Cicadellidae,4
00MJ9,7,22,T2,2019,Culicidae,1
00MJ9,7,22,T2,2019,Eurytomidae,11
00MJ9,7,22,T2,2019,Formicidae,8
00MJ9,7,22,T2,2019,Miridae,3
00MJ9,7,22,T2,2019,Phalacridae,11
00MJ9,7,22,T2,2019,Pteromalidae,2
00MJ9,7,22,T2,2019,Reduviidae,1
00MJ9,7,22,T2,2019,Tettigoniidae,2
00MJ9,7,22,T2,2019,Thripidae,1
00MJ9,7,22,T3,2019,Acanaloniidae,1
00MJ9,7,22,T3,2019,Acrididae,1
00MJ9,7,22,T3,2019,Aeolothripidae,1
00MJ9,7,22,T3,2019,Chloropidae,3
00MJ9,7,22,T3,2019,Chrysomelidae,2
00MJ9,7,22,T3,2019,Cicadellidae,12
00MJ9,7,22,T3,2019,Dictyopharidae,2
00MJ9,7,22,T3,2019,Dolichopodidae,3
00MJ9,7,22,T3,2019,Dryinidae,1
00MJ9,7,22,T3,2019,Eulophidae,1
00MJ9,7,22,T3,2019,Ichneumonidae,1
00MJ9,7,22,T3,2019,Issidae,4
00MJ9,7,22,T3,2019,LEPUNK,1
00MJ9,7,22,T3,2019,Miridae,1
00MJ9,7,22,T3,2019,Phalacridae,11
00MJ9,7,22,T3,2019,Platygastridae,3
00MJ9,7,22,T3,2019,Psyllidae,1
00MJ9,7,22,T3,2019,Sphaeroceridae,1
00MJ9,7,22,T3,2019,Tephritidae,2
00MJ9,7,22,T3,2019,Tettigoniidae,1
00MJ9,8,20,T1,2019,Acrididae,3
00MJ9,8,20,T1,2019,Anthocoridae,2
00MJ9,8,20,T1,2019,Aphididae,53
00MJ9,8,20,T1,2019,Braconidae,1
00MJ9,8,20,T1,2019,Cecidomyiidae,2
00MJ9,8,20,T1,2019,Cercopidae,1
00MJ9,8,20,T1,2019,Chloropidae,1
00MJ9,8,20,T1,2019,Cicadellidae,12
00MJ9,8,20,T1,2019,Coccinellidae,2
00MJ9,8,20,T1,2019,Eulophidae,11
00MJ9,8,20,T1,2019,HEMUNK,1
00MJ9,8,20,T1,2019,LEPUNK,2
00MJ9,8,20,T1,2019,Miridae,11
00MJ9,8,20,T1,2019,Mymaridae,1
00MJ9,8,20,T1,2019,Pentatomidae,1
00MJ9,8,20,T1,2019,Phalacridae,54
00MJ9,8,20,T1,2019,Phlaeothripidae,1
00MJ9,8,20,T1,2019,Platygastridae,7
00MJ9,8,20,T1,2019,Psyllidae,17
00MJ9,8,20,T1,2019,Reduviidae,2
00MJ9,8,20,T1,2019,Roproniidae,1
00MJ9,8,20,T1,2019,Scarabaeidae,1
00MJ9,8,20,T1,2019,Tettigoniidae,1
00MJ9,8,20,T1,2019,Thripidae,3
00MJ9,8,20,T1,2019,UNKORD,3
00MJ9,8,20,T2,2019,Acanaloniidae,3
00MJ9,8,20,T2,2019,Acrididae,2
00MJ9,8,20,T2,2019,Anthocoridae,7
00MJ9,8,20,T2,2019,Aphididae,14
00MJ9,8,20,T2,2019,Ceratopogonidae,1
00MJ9,8,20,T2,2019,Chloropidae,3
00MJ9,8,20,T2,2019,Cicadellidae,25
00MJ9,8,20,T2,2019,Dictyopharidae,1
00MJ9,8,20,T2,2019,Encyrtidae,1
00MJ9,8,20,T2,2019,Eulophidae,3
00MJ9,8,20,T2,2019,Formicidae,21
00MJ9,8,20,T2,2019,Geometridae,1
00MJ9,8,20,T2,2019,HEMUNK,2
00MJ9,8,20,T2,2019,HYMUNK,2
00MJ9,8,20,T2,2019,LEPUNK,3
00MJ9,8,20,T2,2019,Lygaeidae,1
00MJ9,8,20,T2,2019,Miridae,2
00MJ9,8,20,T2,2019,Nitidulidae,2
00MJ9,8,20,T2,2019,Noctuidae,1
00MJ9,8,20,T2,2019,Pentatomidae,3
00MJ9,8,20,T2,2019,Phalacridae,8
00MJ9,8,20,T2,2019,Platygastridae,1
00MJ9,8,20,T2,2019,Psyllidae,11
00MJ9,8,20,T2,2019,Reduviidae,1
00MJ9,8,20,T2,2019,Rhyparochromidae,1
00MJ9,8,20,T2,2019,Sphaeroceridae,3
00MJ9,8,20,T2,2019,Thripidae,1
00MJ9,8,20,T3,2019,Acanaloniidae,2
00MJ9,8,20,T3,2019,Acrididae,5
00MJ9,8,20,T3,2019,Anthocoridae,5
00MJ9,8,20,T3,2019,Anthomyiidae,2
00MJ9,8,20,T3,2019,Aphididae,2
00MJ9,8,20,T3,2019,Braconidae,3
00MJ9,8,20,T3,2019,Cecidomyiidae,2
00MJ9,8,20,T3,2019,Cercopidae,1
00MJ9,8,20,T3,2019,Chloropidae,11
00MJ9,8,20,T3,2019,Cicadellidae,24
00MJ9,8,20,T3,2019,DIPUNK,1
00MJ9,8,20,T3,2019,Eulophidae,2
00MJ9,8,20,T3,2019,Formicidae,9
00MJ9,8,20,T3,2019,LEPUNK,1
00MJ9,8,20,T3,2019,Miridae,2
00MJ9,8,20,T3,2019,Nitidulidae,3
00MJ9,8,20,T3,2019,Pentatomidae,12
00MJ9,8,20,T3,2019,Phalacridae,1
00MJ9,8,20,T3,2019,Phlaeothripidae,1
00MJ9,8,20,T3,2019,Platygastridae,3
00MJ9,8,20,T3,2019,Psyllidae,8
00MJ9,8,20,T3,2019,Sphaeroceridae,1
00MJ9,8,20,T3,2019,Tettigoniidae,1
00MJ9,8,20,T3,2019,Thripidae,1
00MJC,7,22,T1,2020,Acrididae,2
00MJC,7,22,T1,2020,Anthocoridae,1
00MJC,7,22,T1,2020,Aphididae,4
00MJC,7,22,T1,2020,Chloropidae,10
00MJC,7,22,T1,2020,Chrysomelidae,29
00MJC,7,22,T1,2020,Cicadellidae,3
00MJC,7,22,T1,2020,Delphacidae,1
00MJC,7,22,T1,2020,Diapriidae,1
00MJC,7,22,T1,2020,DIPUNK,1
00MJC,7,22,T1,2020,Encyrtidae,1
00MJC,7,22,T1,2020,Eurytomidae,2
00MJC,7,22,T1,2020,Formicidae,1
00MJC,7,22,T1,2020,LEPUNK,2
00MJC,7,22,T1,2020,Membracidae,1
00MJC,7,22,T1,2020,Miridae,5
00MJC,7,22,T1,2020,Nabidae,1
00MJC,7,22,T1,2020,Phalacridae,1
00MJC,7,22,T1,2020,Platygastridae,8
00MJC,7,22,T1,2020,Pteromalidae,1
00MJC,7,22,T1,2020,Scarabaeidae,1
00MJC,7,22,T2,2020,Acrididae,4
00MJC,7,22,T2,2020,Aphididae,14
00MJC,7,22,T2,2020,Ceratopogonidae,5
00MJC,7,22,T2,2020,Chloropidae,1
00MJC,7,22,T2,2020,Chrysomelidae,1
00MJC,7,22,T2,2020,Cicadellidae,13
00MJC,7,22,T2,2020,Eulophidae,2
00MJC,7,22,T2,2020,Formicidae,1
00MJC,7,22,T2,2020,LEPUNK,2
00MJC,7,22,T2,2020,Miridae,4
00MJC,7,22,T2,2020,Noctuidae,1
00MJC,7,22,T2,2020,Phalacridae,31
00MJC,7,22,T2,2020,Platygastridae,6
00MJC,7,22,T2,2020,Psyllidae,1
00MJC,7,22,T2,2020,Rhopalidae,5
00MJC,7,22,T2,2020,Simuliidae,1
00MJC,7,22,T2,2020,Tettigoniidae,1
00MJC,7,22,T3,2020,Acrididae,5
00MJC,7,22,T3,2020,Aeolothripidae,1
00MJC,7,22,T3,2020,Anthocoridae,5
00MJC,7,22,T3,2020,Aphrophoridae,2
00MJC,7,22,T3,2020,Cecidomyiidae,19
00MJC,7,22,T3,2020,Chloropidae,2
00MJC,7,22,T3,2020,Chrysomelidae,3
00MJC,7,22,T3,2020,Cicadellidae,14
00MJC,7,22,T3,2020,Eupelmidae,4
00MJC,7,22,T3,2020,Eurytomidae,3
00MJC,7,22,T3,2020,Formicidae,2
00MJC,7,22,T3,2020,Geometridae,1
00MJC,7,22,T3,2020,Lygaeidae,3
00MJC,7,22,T3,2020,Membracidae,2
00MJC,7,22,T3,2020,Miridae,19
00MJC,7,22,T3,2020,Noctuidae,1
00MJC,7,22,T3,2020,Pteromalidae,8
00MJC,7,22,T3,2020,Scarabaeidae,1
00MJC,7,22,T3,2020,Tephritidae,1
00MJC,7,22,T3,2020,Tettigoniidae,1
00MJC,7,29,T1,2019,Acrididae,1
00MJC,7,29,T1,2019,Aphididae,1
00MJC,7,29,T1,2019,Cercopidae,5
00MJC,7,29,T1,2019,Chrysomelidae,27
00MJC,7,29,T1,2019,Chrysopidae,1
00MJC,7,29,T1,2019,Cicadellidae,13
00MJC,7,29,T1,2019,Culicidae,5
00MJC,7,29,T1,2019,Curtonotidae,1
00MJC,7,29,T1,2019,DIPUNK,3
00MJC,7,29,T1,2019,Dolichopodidae,3
00MJC,7,29,T1,2019,Drosophilidae,9
00MJC,7,29,T1,2019,Formicidae,3
00MJC,7,29,T1,2019,Heleomyzidae,2
00MJC,7,29,T1,2019,HEMUNK,3
00MJC,7,29,T1,2019,HYMUNK,1
00MJC,7,29,T1,2019,Ichneumonidae,2
00MJC,7,29,T1,2019,LEPUNK,1
00MJC,7,29,T1,2019,Membracidae,1
00MJC,7,29,T1,2019,Miridae,11
00MJC,7,29,T1,2019,Pentatomidae,1
00MJC,7,29,T1,2019,Phalacridae,12
00MJC,7,29,T1,2019,Phoridae,1
00MJC,7,29,T1,2019,Pipunculidae,1
00MJC,7,29,T1,2019,Platygastridae,12
00MJC,7,29,T1,2019,Platystomatidae,1
00MJC,7,29,T1,2019,Scarabaeidae,3
00MJC,7,29,T1,2019,Scelionidae,8
00MJC,7,29,T1,2019,Sciomyzidae,1
00MJC,7,29,T1,2019,Sepsidae,2
00MJC,7,29,T1,2019,Staphylinidae,1
00MJC,7,29,T1,2019,Thripidae,3
00MJC,7,29,T1,2019,THYUNK,3
00MJC,7,29,T2,2019,Acrididae,1
00MJC,7,29,T2,2019,Anthocoridae,8
00MJC,7,29,T2,2019,Aphididae,3
00MJC,7,29,T2,2019,Braconidae,1
00MJC,7,29,T2,2019,Cecidomyiidae,5
00MJC,7,29,T2,2019,Chloropidae,3
00MJC,7,29,T2,2019,Eulophidae,4
00MJC,7,29,T2,2019,Formicidae,1
00MJC,7,29,T2,2019,Miridae,9
00MJC,7,29,T2,2019,Phalacridae,138
00MJC,7,29,T2,2019,Phlaeothripidae,2
00MJC,7,29,T2,2019,Platygastridae,2
00MJC,7,29,T2,2019,Tephritidae,1
00MJC,7,29,T3,2019,Acrididae,3
00MJC,7,29,T3,2019,Aeolothripidae,2
00MJC,7,29,T3,2019,Anthocoridae,14
00MJC,7,29,T3,2019,Braconidae,1
00MJC,7,29,T3,2019,Chloropidae,5
00MJC,7,29,T3,2019,Cicadellidae,5
00MJC,7,29,T3,2019,Delphacidae,1
00MJC,7,29,T3,2019,DIPUNK,5
00MJC,7,29,T3,2019,Encyrtidae,1
00MJC,7,29,T3,2019,Eulophidae,3
00MJC,7,29,T3,2019,Formicidae,1
00MJC,7,29,T3,2019,Geometridae,6
00MJC,7,29,T3,2019,HYMUNK,4
00MJC,7,29,T3,2019,Latridiidae,1
00MJC,7,29,T3,2019,LEPUNK,2
00MJC,7,29,T3,2019,Membracidae,1
00MJC,7,29,T3,2019,Miridae,18
00MJC,7,29,T3,2019,Pentatomidae,1
00MJC,7,29,T3,2019,Phalacridae,13
00MJC,7,29,T3,2019,Phoridae,3
00MJC,7,29,T3,2019,Platygastridae,1
00MJC,7,29,T3,2019,Psyllidae,1
00MJC,7,29,T3,2019,Pteromalidae,3
00MJC,7,29,T3,2019,Scarabaeidae,1
00MJC,7,29,T3,2019,Sepsidae,3
00MJC,7,29,T3,2019,Thripidae,22
00MJC,8,21,T1,2019,Anthocoridae,4
00MJC,8,21,T1,2019,Braconidae,1
00MJC,8,21,T1,2019,Ceratopogonidae,2
00MJC,8,21,T1,2019,Chloropidae,8
00MJC,8,21,T1,2019,Chrysomelidae,8
00MJC,8,21,T1,2019,Cixiidae,2
00MJC,8,21,T1,2019,COLUNK,2
00MJC,8,21,T1,2019,Eulophidae,20
00MJC,8,21,T1,2019,Figitidae,1
00MJC,8,21,T1,2019,Formicidae,1
00MJC,8,21,T1,2019,Miridae,19
00MJC,8,21,T1,2019,Muscidae,1
00MJC,8,21,T1,2019,Phalacridae,19
00MJC,8,21,T1,2019,Phoridae,1
00MJC,8,21,T1,2019,Platygastridae,2
00MJC,8,21,T1,2019,Sepsidae,1
00MJC,8,21,T1,2019,Syrphidae,3
00MJC,8,21,T1,2019,Thripidae,3
00MJC,8,21,T1,2019,Tipulidae,1
00MJC,8,21,T2,2019,Anthocoridae,13
00MJC,8,21,T2,2019,Aphididae,3
00MJC,8,21,T2,2019,Braconidae,2
00MJC,8,21,T2,2019,Chamaemyiidae,1
00MJC,8,21,T2,2019,Chloropidae,3
00MJC,8,21,T2,2019,Cicadellidae,2
00MJC,8,21,T2,2019,Curculionidae,1
00MJC,8,21,T2,2019,Eulophidae,5
00MJC,8,21,T2,2019,Formicidae,1
00MJC,8,21,T2,2019,LEPUNK,1
00MJC,8,21,T2,2019,Meloidae,1
00MJC,8,21,T2,2019,Miridae,42
00MJC,8,21,T2,2019,Pentatomidae,2
00MJC,8,21,T2,2019,Phalacridae,128
00MJC,8,21,T2,2019,Phlaeothripidae,3
00MJC,8,21,T2,2019,Platygastridae,2
00MJC,8,21,T2,2019,Tabanidae,1
00MJC,8,21,T3,2019,Anthocoridae,14
00MJC,8,21,T3,2019,Aphididae,2
00MJC,8,21,T3,2019,Braconidae,1
00MJC,8,21,T3,2019,Chloropidae,4
00MJC,8,21,T3,2019,Cicadellidae,5
00MJC,8,21,T3,2019,Eulophidae,3
00MJC,8,21,T3,2019,LEPUNK,5
00MJC,8,21,T3,2019,Miridae,48
00MJC,8,21,T3,2019,Nitidulidae,1
00MJC,8,21,T3,2019,Phlaeothripidae,1
00MJC,8,21,T3,2019,Thripidae,2
00MJC,8,26,T1,2020,Chloropidae,1
00MJC,8,26,T1,2020,Cicadellidae,3
00MJC,8,26,T1,2020,COLUNK,1
00MJC,8,26,T1,2020,Encrytidae,1
00MJC,8,26,T1,2020,Eulophidae,1
00MJC,8,26,T1,2020,Formicidae,2
00MJC,8,26,T1,2020,Halictidae,1
00MJC,8,26,T1,2020,Pentatomidae,2
00MJC,8,26,T1,2020,Phlaeothripidae,1
00MJC,8,26,T2,2020,Braconidae,1
00MJC,8,26,T2,2020,Cicadellidae,5
00MJC,8,26,T2,2020,Miridae,2
00MJC,8,26,T2,2020,Mymaridae,1
00MJC,8,26,T2,2020,Phalacridae,1
00MJC,8,26,T2,2020,Platygastridae,1
00MJC,8,26,T2,2020,Pteromalidae,2
00MJC,8,26,T3,2020,Adrenidae,3
00MJC,8,26,T3,2020,Anthocoridae,1
00MJC,8,26,T3,2020,Chloropidae,1
00MJC,8,26,T3,2020,Chrysomelidae,2
00MJC,8,26,T3,2020,Cicadellidae,3
00MJC,8,26,T3,2020,Eulophidae,5
00MJC,8,26,T3,2020,Formicidae,3
00MJC,8,26,T3,2020,Lauxaniidae,1
00MJC,8,26,T3,2020,Lygaeidae,28
00MJC,8,26,T3,2020,Miridae,3
00MJC,8,26,T3,2020,Nabidae,1
00MJC,8,26,T3,2020,Phalacridae,27
00MJC,8,26,T3,2020,Platygastridae,4
00MJC,8,26,T3,2020,Reduviidae,1
00MJC,8,26,T3,2020,Thripidae,5
00MJC,8,26,T3,2020,Torymidae,1
00NCQ,7,16,T1,2020,Aeolothripidae,1
00NCQ,7,16,T1,2020,Aphididae,16
00NCQ,7,16,T1,2020,Aphrophoridae,1
00NCQ,7,16,T1,2020,Baetidae,1
00NCQ,7,16,T1,2020,Ceratopogonidae,2
00NCQ,7,16,T1,2020,Chironomidae,12
00NCQ,7,16,T1,2020,Chloropidae,1
00NCQ,7,16,T1,2020,Chrysomelidae,1
00NCQ,7,16,T1,2020,Cicadellidae,7
00NCQ,7,16,T1,2020,Cixiidae,4
00NCQ,7,16,T1,2020,Encyrtidae,3
00NCQ,7,16,T1,2020,Formicidae,11
00NCQ,7,16,T1,2020,Gryllidae,2
00NCQ,7,16,T1,2020,LEPUNK,2
00NCQ,7,16,T1,2020,Membracidae,3
00NCQ,7,16,T1,2020,Miridae,2
00NCQ,7,16,T1,2020,Muscidae,1
00NCQ,7,16,T1,2020,Mymaridae,1
00NCQ,7,16,T1,2020,Nitidulidae,1
00NCQ,7,16,T1,2020,Psyllidae,3
00NCQ,7,16,T1,2020,Pteromalidae,4
00NCQ,7,16,T1,2020,Reduviidae,1
00NCQ,7,16,T1,2020,Tephritidae,2
00NCQ,7,16,T1,2020,Tettigoniidae,9
00NCQ,7,16,T1,2020,Tingidae,2
00NCQ,7,16,T1,2020,Tipulidae,2
00NCQ,7,16,T2,2020,Acrididae,25
00NCQ,7,16,T2,2020,Aphididae,1
00NCQ,7,16,T2,2020,Braconidae,2
00NCQ,7,16,T2,2020,Caliscelidae,3
00NCQ,7,16,T2,2020,Cecidomyiidae,3
00NCQ,7,16,T2,2020,Cercopidae,5
00NCQ,7,16,T2,2020,Chironomidae,4
00NCQ,7,16,T2,2020,Chloropidae,66
00NCQ,7,16,T2,2020,Cicadellidae,82
00NCQ,7,16,T2,2020,Cixiidae,1
00NCQ,7,16,T2,2020,COLUNK,1
00NCQ,7,16,T2,2020,Culicidae,10
00NCQ,7,16,T2,2020,Curculionidae,5
00NCQ,7,16,T2,2020,Delphacidae,17
00NCQ,7,16,T2,2020,Dictyopharidae,1
00NCQ,7,16,T2,2020,DIPUNK,1
00NCQ,7,16,T2,2020,Dolichopodidae,1
00NCQ,7,16,T2,2020,Eulophidae,7
00NCQ,7,16,T2,2020,Eurytomidae,1
00NCQ,7,16,T2,2020,Fanniidae,3
00NCQ,7,16,T2,2020,Formicidae,25
00NCQ,7,16,T2,2020,Gryllidae,3
00NCQ,7,16,T2,2020,Latridiidae,1
00NCQ,7,16,T2,2020,LEPUNK,5
00NCQ,7,16,T2,2020,Lygaeidae,4
00NCQ,7,16,T2,2020,Megaspilidae,1
00NCQ,7,16,T2,2020,Meloidae,1
00NCQ,7,16,T2,2020,Membracidae,1
00NCQ,7,16,T2,2020,Miridae,3
00NCQ,7,16,T2,2020,Mordellidae,1
00NCQ,7,16,T2,2020,Mymaridae,2
00NCQ,7,16,T2,2020,Nitidulidae,2
00NCQ,7,16,T2,2020,Pentatomidae,7
00NCQ,7,16,T2,2020,Phlaeothripidae,6
00NCQ,7,16,T2,2020,Platygastridae,3
00NCQ,7,16,T2,2020,Psyllidae,1
00NCQ,7,16,T2,2020,Pteromalidae,4
00NCQ,7,16,T2,2020,Reduviidae,2
00NCQ,7,16,T2,2020,Rhyparochromidae,1
00NCQ,7,16,T2,2020,Scutelleridae,1
00NCQ,7,16,T2,2020,Sepsidae,1
00NCQ,7,16,T2,2020,Simuliidae,7
00NCQ,7,16,T2,2020,Sphaeroceridae,4
00NCQ,7,16,T2,2020,Syrphidae,1
00NCQ,7,16,T2,2020,Tettigoniidae,3
00NCQ,7,16,T2,2020,Thripidae,4
00NCQ,7,16,T2,2020,Thyreocoridae,1
00NCQ,7,16,T3,2020,Acrididae,1
00NCQ,7,16,T3,2020,Braconidae,1
00NCQ,7,16,T3,2020,Ceratopogonidae,1
00NCQ,7,16,T3,2020,Chironomidae,3
00NCQ,7,16,T3,2020,Chloropidae,4
00NCQ,7,16,T3,2020,Cicadellidae,8
00NCQ,7,16,T3,2020,Cixiidae,2
00NCQ,7,16,T3,2020,Dolichopodidae,1
00NCQ,7,16,T3,2020,Eupelmidae,1
00NCQ,7,16,T3,2020,Formicidae,1
00NCQ,7,16,T3,2020,LEPUNK,2
00NCQ,7,16,T3,2020,Membracidae,3
00NCQ,7,16,T3,2020,Miridae,5
00NCQ,7,16,T3,2020,Muscidae,1
00NCQ,7,16,T3,2020,Platygastridae,1
00NCQ,7,16,T3,2020,Psyllidae,5
00NCQ,7,16,T3,2020,Pteromalidae,3
00NCQ,7,16,T3,2020,Scatopsidae,2
00NCQ,7,16,T3,2020,Sciomyzidae,1
00NCQ,7,16,T3,2020,Sepsidae,10
00NCQ,7,16,T3,2020,Tettigoniidae,2
00NCQ,7,16,T3,2020,Tingidae,1
00NCQ,7,16,T3,2020,Ulidiidae,1
00NCQ,7,9,T1,2019,Aeolothripidae,2
00NCQ,7,9,T1,2019,Anthomyiidae,13
00NCQ,7,9,T1,2019,Braconidae,1
00NCQ,7,9,T1,2019,Ceratopogonidae,1
00NCQ,7,9,T1,2019,Cercopidae,7
00NCQ,7,9,T1,2019,Chironomidae,273
00NCQ,7,9,T1,2019,Chloropidae,8
00NCQ,7,9,T1,2019,Chrysomelidae,5
00NCQ,7,9,T1,2019,Cicadellidae,5
00NCQ,7,9,T1,2019,Culicidae,5
00NCQ,7,9,T1,2019,Delphacidae,1
00NCQ,7,9,T1,2019,Dolichopodidae,5
00NCQ,7,9,T1,2019,Eulophidae,2
00NCQ,7,9,T1,2019,Formicidae,3
00NCQ,7,9,T1,2019,Geometridae,1
00NCQ,7,9,T1,2019,Hybotidae,2
00NCQ,7,9,T1,2019,Lauxaniidae,12
00NCQ,7,9,T1,2019,Muscidae,7
00NCQ,7,9,T1,2019,Platygastridae,1
00NCQ,7,9,T1,2019,Pteromalidae,1
00NCQ,7,9,T1,2019,Reduviidae,1
00NCQ,7,9,T1,2019,Sciomyzidae,2
00NCQ,7,9,T1,2019,Tipulidae,1
00NCQ,7,9,T2,2019,Acrididae,41
00NCQ,7,9,T2,2019,Aeolothripidae,4
00NCQ,7,9,T2,2019,Aphididae,4
00NCQ,7,9,T2,2019,Braconidae,1
00NCQ,7,9,T2,2019,Cerambycidae,1
00NCQ,7,9,T2,2019,Chloropidae,56
00NCQ,7,9,T2,2019,Chrysomelidae,2
00NCQ,7,9,T2,2019,Cicadellidae,75
00NCQ,7,9,T2,2019,Culicidae,1
00NCQ,7,9,T2,2019,Curculionidae,11
00NCQ,7,9,T2,2019,Cynipidae,2
00NCQ,7,9,T2,2019,Delphacidae,18
00NCQ,7,9,T2,2019,Dictyopharidae,3
00NCQ,7,9,T2,2019,DIPUNK,5
00NCQ,7,9,T2,2019,Dolichopodidae,6
00NCQ,7,9,T2,2019,Eurytomidae,2
00NCQ,7,9,T2,2019,Formicidae,30
00NCQ,7,9,T2,2019,Heleomyzidae,1
00NCQ,7,9,T2,2019,Issidae,2
00NCQ,7,9,T2,2019,Latridiidae,2
00NCQ,7,9,T2,2019,Lygaeidae,1
00NCQ,7,9,T2,2019,Milichiidae,1
00NCQ,7,9,T2,2019,Miridae,13
00NCQ,7,9,T2,2019,Mordellidae,3
00NCQ,7,9,T2,2019,Mymaridae,3
00NCQ,7,9,T2,2019,Pentatomidae,1
00NCQ,7,9,T2,2019,Phalacridae,2
00NCQ,7,9,T2,2019,Phlaeothripidae,2
00NCQ,7,9,T2,2019,Pipunculidae,2
00NCQ,7,9,T2,2019,Platygastridae,1
00NCQ,7,9,T2,2019,Pteromalidae,1
00NCQ,7,9,T2,2019,Scarabaeidae,4
00NCQ,7,9,T2,2019,Sciaridae,7
00NCQ,7,9,T2,2019,Tettigoniidae,9
00NCQ,7,9,T2,2019,Tingidae,1
00NCQ,7,9,T2,2019,Tipulidae,2
00NCQ,7,9,T2,2019,Ulidiidae,3
00NCQ,7,9,T2,2019,UNKORD,1
00NCQ,7,9,T3,2019,Acrididae,24
00NCQ,7,9,T3,2019,Anthomyiidae,2
00NCQ,7,9,T3,2019,Asilidae,1
00NCQ,7,9,T3,2019,Blissidae,2
00NCQ,7,9,T3,2019,Braconidae,2
00NCQ,7,9,T3,2019,Cercopidae,16
00NCQ,7,9,T3,2019,Chloropidae,3
00NCQ,7,9,T3,2019,Chrysomelidae,10
00NCQ,7,9,T3,2019,Cicadellidae,40
00NCQ,7,9,T3,2019,Culicidae,1
00NCQ,7,9,T3,2019,Curculionidae,5
00NCQ,7,9,T3,2019,Dictyopharidae,3
00NCQ,7,9,T3,2019,DIPUNK,2
00NCQ,7,9,T3,2019,Dolichopodidae,1
00NCQ,7,9,T3,2019,Eulophidae,5
00NCQ,7,9,T3,2019,Formicidae,8
00NCQ,7,9,T3,2019,Heleomyzidae,1
00NCQ,7,9,T3,2019,HYMUNK,1
00NCQ,7,9,T3,2019,Issidae,1
00NCQ,7,9,T3,2019,Lauxaniidae,3
00NCQ,7,9,T3,2019,LEPUNK,2
00NCQ,7,9,T3,2019,Milichiidae,1
