,EasementID,Date,Sample,Adult,Immature,Total,Order,SubOrder,SuperFamily,Family,Notes,ProcessedOn,ProcessedBy,DataCheck,DataChecked:1/31/21
231,007R5,07/09/2019,T3,1,0,1,Diptera,,,Asteiidae,,01/09/2020,LD,TRUE,
232,007R5,07/09/2019,T3,23,0,23,Diptera,,,Chloropidae,apparently two different species present,01/09/2020,GB,TRUE,
233,007R5,07/09/2019,T3,2,3,5,Hemiptera,,,Cicadellidae,,01/09/2020,LD,TRUE,
234,007R5,07/09/2019,T3,3,0,3,Hemiptera,,,Cixiidae,,01/09/2020,LD,TRUE,
235,007R5,07/09/2019,T3,0,3,3,Coleoptera,,,Coccinellidae,,01/09/2020,LD,TRUE,
236,007R5,07/09/2019,T3,1,0,1,Diptera,,,Drosophilidae,,01/09/2020,GB,TRUE,
237,007R5,07/09/2019,T3,174,0,174,Hymenoptera,,,Eulophidae,,01/09/2020,LD,TRUE,
238,007R5,07/09/2019,T3,1,0,1,Hymenoptera,,,Eurytomidae,,01/09/2020,LD,TRUE,
239,007R5,07/09/2019,T3,1,0,1,Hymenoptera,,,Formicidae,,01/09/2020,LD,TRUE,
240,007R5,07/09/2019,T3,2,0,2,Diptera,,,Heleomyzidae,,01/09/2020,GB,TRUE,
241,007R5,07/09/2019,T3,14,0,14,Diptera,,,Lauxaniidae,,01/09/2020,LD,TRUE,
242,007R5,07/09/2019,T3,94,19,113,Hemiptera,,,Miridae,,01/09/2020,LD,TRUE,
243,007R5,07/09/2019,T3,1,0,1,Coleoptera,,,Mordellidae,tumbling flwr beetle,01/09/2020,LD,TRUE,
244,007R5,07/09/2019,T3,0,4,4,Hemiptera,,,Nabidae,,01/09/2020,GB,TRUE,
245,007R5,07/09/2019,T3,2,0,2,Hymenoptera,,,Platygastridae,,01/09/2020,LD,TRUE,
246,007R5,07/09/2019,T3,1,0,1,Hymenoptera,,,Pteromalidae,,01/09/2020,LD,TRUE,
247,007R5,07/09/2019,T3,1,0,1,Diptera,,,Scatopsidae,,01/09/2020,GB,TRUE,
248,007R5,07/09/2019,T3,1,0,1,Diptera,,,Sepsidae,,01/09/2020,LD,TRUE,
249,007R5,07/09/2019,T3,15,0,15,Thysanoptera,,,Thripidae,,01/09/2020,LD,TRUE,
250,007R5,07/09/2019,T1,24,1,25,Hemiptera,,,Miridae,,02/08/2020,LD,TRUE,
251,007R5,07/09/2019,T1,0,2,2,Orthoptera,,,Tettigoniidae,,02/08/2020,LD,TRUE,
252,007R5,07/09/2019,T1,2,0,2,Diptera,,,Tabanidae,,02/08/2020,LD,TRUE,
253,007R5,07/09/2019,T1,1,1,2,Hemiptera,,,Cicadellidae,,02/08/2020,LD,TRUE,
254,007R5,07/09/2019,T1,1,0,1,Hemiptera,,,Psyllidae,,02/08/2020,LD,TRUE,
255,007R5,07/09/2019,T1,1,0,1,Hymenoptera,,,Ichneumonidae,,02/08/2020,LD,TRUE,
256,007R5,07/09/2019,T1,0,1,1,Orthoptera,,,Acrididae,,02/14/2020,GW,TRUE,
257,007R5,07/09/2019,T1,15,0,15,Diptera,,,Chloropidae,,02/14/2020,GW,TRUE,
258,007R5,07/09/2019,T1,4,0,4,Diptera,,,Lauxaniidae,,02/14/2020,GW,TRUE,
259,007R5,07/09/2019,T1,1,0,1,Diptera,,,Anthomyiidae,,03/07/2020,GW,TRUE,
260,007R5,07/09/2019,T1,1,0,1,Diptera,,,Stratiomyidae,soldier fly! The first fly with pulvilliform empodia that I have keyed out,03/07/2020,GW,TRUE,
261,007R5,07/09/2019,T1,1,0,1,Thysanoptera,,,Aeolothripidae,predatory thrips,03/08/2020,GB,TRUE,
262,007R5,07/09/2019,T1,1,0,1,Diptera,,,Chironomidae,,03/08/2020,GB,TRUE,
263,007R5,07/09/2019,T1,1,0,1,Coleoptera,,,Staphylinidae,,03/08/2020,GW,TRUE,
264,007R5,07/09/2019,T1,1,0,1,Hymenoptera,,,Braconidae,,03/08/2020,GB,TRUE,
265,007R5,07/09/2019,T1,2,0,2,Hymenoptera,,,Eulophidae,,03/08/2020,GW,TRUE,
266,007R5,07/09/2019,T1,12,0,12,Hymenoptera,,,Pteromalidae,,03/08/2020,GB,TRUE,
267,007R5,07/09/2019,T1,1,0,1,Hemiptera,Fulgoroidea,,HEMUNK,"missing legs, broken wings, one of the terrifying ones with 3 carinae on frons and red eyes",03/08/2020,GW,TRUE,
268,007R5,07/09/2019,T1,1,0,1,Hymenoptera,,,Encyrtidae,,03/08/2020,GB,TRUE,
269,007R5,07/09/2019,T1,1,0,1,Diptera,,,Phoridae,,03/08/2020,GB,TRUE,
270,007R5,07/09/2019,T1,2,0,2,Diptera,,,DIPUNK,two different fly speices both too destroyed for ID; one small and dark; one larger and pale,03/08/2020,GB,TRUE,
271,007R5,07/09/2019,T1,0,2,2,Lepidoptera,,,LEPUNK,two different caterpillar species both too dessicated for ID,03/08/2020,GB,TRUE,
272,007V7,07/15/2019,T1,1,0,1,Hymenoptera,,,Braconidae,"couldn't well discriminate btwn this and ichneumonidae, with more research, appears to be more likely brac? small, shorter abdomen, no apparent juglar cell. in unknown vial as unsure.",10/12/2019,LD,TRUE,
273,007V7,07/15/2019,T1,6,2,8,Hemiptera,,,Cicadellidae,,10/12/2019,LD,TRUE,
274,007V7,07/15/2019,T1,4,0,4,Hymenoptera,,,Formicidae,ants,10/12/2019,LD,TRUE,
275,007V7,07/15/2019,T1,3,0,3,Coleoptera,,,Lampyridae,,10/12/2019,LD,TRUE,
276,007V7,07/15/2019,T1,2,1,3,Hemiptera,,,Miridae,"in unknown vial- black with orange legs- was stuck on # of segments on antennae: Miridae- based off cuneus, all black hemip-very few tarsomere on hind tarsi (fell off)",10/12/2019,LD,TRUE,
277,007V7,07/15/2019,T1,5,0,5,Hemiptera,,,Psyllidae,"The green one seen often. plant hoppery but clear simple wing vienation, no spurs on hind tarsus, but has 2 apical spines w apex rounded",10/12/2019,LD,TRUE,
278,007V7,07/15/2019,T1,0,1,1,Hemiptera,,,Reduviidae,no wings present,10/12/2019,LD,TRUE,
279,007V7,07/15/2019,T1,32,0,32,Hemiptera,,,Tingidae,sycamore lace bug- very distinct shaped,10/12/2019,LD,TRUE,
280,007V7,07/15/2019,T1,1,0,1,Ephemeroptera,,,EPHUNK,unidentifiable to family; missing most of wings and legs,10/13/2019,GB,TRUE,
281,007V7,07/15/2019,T1,0,1,1,Hymenoptera,"""Symphyta""",,HYMUNK,"unidentifiable past Symphyta; head capsule obviously sawfly, crochets absent",10/13/2019,GB,TRUE,
282,007V7,07/15/2019,T1,2,0,2,Hymenoptera,,Chalcidoidea,HYMUNK,"2 differnet species of chalcidoid wasps: struggling to get to family with key, stuck on tarsal segments (couplet 54): placed into ""unable to ID""",10/13/2019,GB,TRUE,
283,007V7,07/15/2019,T1,2,0,2,Lepidoptera,,,LEPUNK,"2 small moths of apparently same species; cannot be identified without wings being spread; placed into ""unable to ID""",10/13/2019,GB,TRUE,
284,007V7,07/15/2019,T1,14,0,14,Diptera,,,DIPUNK,"Flies too small/damaged to ID, got 1 fly to couplet 108, but now unsure if that is correct.",10/13/2019,GW,TRUE,
285,007V7,07/15/2019,T1,2,0,2,Coleoptera,,,Buprestidae,likely genus Pachyschelus,10/13/2019,GB,TRUE,
286,007V7,07/15/2019,T1,2,0,2,Diptera,,,Muscidae,Likely subfamily Coenosiinae,10/13/2019,GB,TRUE,
287,007V7,07/15/2019,T1,3,0,3,Diptera,,,Platystomatidae,,10/13/2019,GW,TRUE,
288,007V7,07/15/2019,T1,1,0,1,Diptera,,,Scatopsidae,,10/13/2019,GB,TRUE,
289,007V7,07/15/2019,T1,0,1,1,Coleoptera,,,COLUNK,Too desicated to make family ID,10/17/2019,GB,TRUE,
290,007V7,07/15/2019,T1,2,0,2,Hemiptera,,,HEMUNK,Too small/ damaged to ID,10/17/2019,GB,TRUE,
291,007V7,07/15/2019,T2,3,0,3,Hemiptera,,,Aphrophoridae,spittlebugs; formerly included in Cercopidae,10/17/2019,GB,TRUE,
292,007V7,07/15/2019,T2,4,2,6,Hemiptera,,,Cicadellidae,,10/17/2019,GB,TRUE,
293,007V7,07/15/2019,T2,3,0,3,Hemiptera,,,Miridae,,10/17/2019,GB,TRUE,
294,007V7,07/15/2019,T2,1,0,1,Hemiptera,,,Psyllidae,,10/17/2019,GB,TRUE,
295,007V7,07/15/2019,T2,1,2,3,Lepidoptera,-,,LEPUNK,large green caterpillar unable to complete id using immature key.- in the unable to ID vial; also in vial- moth who's wings need spreading in order to ID (white & small),10/19/2019,LD,TRUE,
296,007V7,07/15/2019,T2,0,1,1,Orthoptera,-,,ORTUNK,Without any distinguishing characteristics,10/19/2019,LD,TRUE,
297,007V7,07/15/2019,T2,2,0,2,Hymenoptera,,,HYMUNK,"Wasp with no head, can't ID, 1 was keyed to Liopteridae but is very likely not correct due to distribution; placed into ""unsure ID""; also family not on bugguide so not sure of current status of family",10/19/2019,GW,TRUE,
298,007V7,07/15/2019,T2,0,1,1,Orthoptera,,,Acrididae,,10/19/2019,GW,TRUE,
299,007V7,07/15/2019,T2,1,0,1,Hymenoptera,,,Bethylidae,,10/19/2019,LD,TRUE,
300,007V7,07/15/2019,T2,1,0,1,Hymenoptera,,,Formicidae,,10/19/2019,GW,TRUE,
301,007V7,07/15/2019,T2,1,0,1,Coleoptera,,,Lampyridae,,10/19/2019,GW,TRUE,
302,007V7,07/15/2019,T2,4,0,4,Diptera,,,Platystomatidae,,10/19/2019,GW,TRUE,
303,007V7,07/15/2019,T2,0,4,4,Orthoptera,,,Tettigoniidae,,10/19/2019,GW,TRUE,
304,007V7,07/15/2019,T2,2,0,2,Diptera,Nematocera,,Tipulidae,,10/19/2019,LD,TRUE,
305,007V7,07/15/2019,T2,4,0,4,Diptera,-,,DIPUNK,Too small/ damaged to ID,10/20/2019,LD,TRUE,
306,007V7,07/15/2019,T2,1,0,1,Hymenoptera,,Chalcidoidea,HYMUNK,"abdomen and tarsi missing, unable to ID; placed into ""unsure ID""",10/20/2019,GB,TRUE,
307,007V7,07/15/2019,T2,1,0,1,Hymenoptera,,,Braconidae,,10/20/2019,GB,TRUE,
308,007V7,07/15/2019,T2,2,0,2,Diptera,,,Heleomyzidae,,10/20/2019,LD,TRUE,
309,007V7,07/15/2019,T2,45,0,45,Diptera,,,Lauxaniidae,,10/20/2019,LD,TRUE,
310,007V7,07/15/2019,T2,1,0,1,Diptera,,,Sepsidae,,10/20/2019,GB,TRUE,
311,007V7,07/15/2019,T2,1,0,1,Hymenoptera,,,Encyrtidae,,10/27/2019,GB,TRUE,
312,007V7,08/08/2019,T3,0,1,1,Orthoptera,,,Acrididae,,11/02/2019,GB,TRUE,
313,007V7,08/08/2019,T3,0,2,2,Orthoptera,,,Gryllidae,Tree crickets,11/02/2019,GB,TRUE,
314,007V7,08/08/2019,T3,0,2,2,Orthoptera,,,Tettigoniidae,,11/02/2019,GB,TRUE,
315,007V7,08/08/2019,T3,1,0,1,Hemiptera,,,Reduviidae,,11/03/2019,LD,TRUE,
316,007V7,08/08/2019,T3,2,2,4,Hemiptera,,,Cicadellidae,,11/03/2019,LD,TRUE,
317,007V7,08/08/2019,T3,1,0,1,Odonata,Zygoptera,,Coenagrionidae,wings destroyed,11/03/2019,LD,TRUE,
318,007V7,08/08/2019,T3,1,0,1,Hemiptera,Auchenorrhyncha,,Acanaloniidae,,11/03/2019,LD,TRUE,
319,007V7,08/08/2019,T3,0,1,1,Hemiptera,,,Dictyopharidae,,11/03/2019,LD,TRUE,
320,007V7,08/08/2019,T3,2,0,2,Hymenoptera,,,Formicidae,,11/03/2019,LD,TRUE,
321,007V7,08/08/2019,T3,5,1,6,Hemiptera,-,,HEMUNK,no head... :( ; another too destroyed,11/03/2019,LD,TRUE,
322,007V7,08/08/2019,T3,1,0,1,Coleoptera,,,Curculionidae,weeeeeeeeEVIL,11/03/2019,LD,TRUE,
323,007V7,08/08/2019,T3,1,0,2,Hemiptera,,,Aphididae,,11/03/2019,LD,TRUE,
324,007V7,08/08/2019,T3,24,0,24,Coleoptera,,,Chrysomelidae,,11/03/2019,LD,TRUE,
325,007V7,08/08/2019,T3,4,0,4,Hemiptera,,,Psyllidae,,11/03/2019,LD,TRUE,
326,007V7,08/08/2019,T3,20,0,20,Coleoptera,,,Phalacridae,shining flower beetles,11/03/2019,GB,TRUE,
327,007V7,08/08/2019,T3,1,0,1,Diptera,,,Sepsidae,,11/03/2019,LD,TRUE,
328,007V7,08/08/2019,T3,3,0,3,Diptera,,,Chamaemyiidae,"Aphid flies, larvae predacous on aphids",11/03/2019,LD,TRUE,
329,007V7,08/08/2019,T3,4,0,4,Hymenoptera,Chalcidoidea (superfamily),,HYMUNK,"Keyed out to Pteromalidae, difficult to confidently say it is that family due to the nature of the taxonomy; others too damaged to ID",11/03/2019,GW,TRUE,
330,007V7,08/08/2019,T3,1,0,1,Hymenoptera,Chalcidoidea (superfamily),,Aphelinidae,,11/03/2019,GB,TRUE,
331,007V7,08/08/2019,T3,1,0,1,Hymenoptera,Chalcidoidea (superfamily),,Encyrtidae,distinctly enlarged mesopleuron,11/03/2019,GB,TRUE,
332,007V7,08/08/2019,T3,4,0,4,Diptera,,,DIPUNK,"unidentifiable, all tarsi missing",11/03/2019,GB,TRUE,
333,007V7,08/08/2019,T3,0,2,2,Lepidoptera,,,LEPUNK,both too dessicated to ID,11/03/2019,GB,TRUE,
334,007V7,08/08/2019,T3,1,0,1,Hymenoptera,Chalcidoidea (superfamily),,Mymaridae,"Fairyflies, very minute, sulci on face, fringed wings",11/03/2019,GB,TRUE,
335,007V7,08/08/2019,T3,1,0,1,Hemiptera,,,Aphrophoridae,,11/03/2019,GB,TRUE,
336,007V7,08/08/2019,T3,1,0,1,Thysanoptera,,,Thripidae,,11/03/2019,GB,TRUE,
337,007V7,08/08/2019,T1,2,0,2,Diptera,,,Sciomyzidae,Likely genus Sepedon,11/07/2019,GW,TRUE,
338,007V7,08/08/2019,T1,3,0,3,Coleoptera,,,Scarabaeidae,"Japanese beetles, Popilla japonica",11/07/2019,GW,TRUE,
339,007V7,08/08/2019,T1,1,0,1,Hemiptera,,,Reduviidae,Ambush bug,11/07/2019,GW,TRUE,
340,007V7,08/08/2019,T1,1,0,1,Hemiptera,,,Dictyopharidae,,11/07/2019,GB,TRUE,
341,007V7,08/08/2019,T1,3,0,3,Hymenoptera,,,Formicidae,,11/07/2019,GW,TRUE,
342,007V7,08/08/2019,T1,2,0,2,Hemiptera,,,Tingidae,"2 different species, one small white and ornate, the other larger brown and less ornate",11/07/2019,GB,TRUE,
343,007V7,08/08/2019,T1,1,0,1,Orthoptera,,,Acrididae,,11/07/2019,GW,TRUE,
344,007V7,08/08/2019,T1,6,0,6,Hemiptera,,,Psyllidae,,11/07/2019,GW,TRUE,
345,007V7,08/08/2019,T1,1,0,1,Hymenoptera,Chalcidoidea,,Eurytomidae,,11/07/2019,GB,TRUE,
346,007V7,08/08/2019,T1,12,0,12,Coleoptera,,,Chrysomelidae,,11/07/2019,GW,TRUE,
347,007V7,08/08/2019,T1,0,3,3,Hemiptera,,,Cicadellidae,,11/10/2019,LD,TRUE,
348,007V7,08/08/2019,T1,0,1,1,Hemiptera,,,Cercopidae,,11/10/2019,LD,TRUE,
349,007V7,08/08/2019,T1,1,0,1,Coleoptera,,,Curculionidae,,11/10/2019,LD,TRUE,
350,007V7,08/08/2019,T1,1,0,1,Hemiptera,,,Tingidae,corythucha ciliata,11/10/2019,LD,TRUE,
351,007V7,08/08/2019,T1,6,0,6,Diptera,Nematocera,,Scatopsidae,,11/10/2019,LD,TRUE,
352,007V7,08/08/2019,T1,12,0,12,Coleoptera,,,Phalacridae,"shining flower beetles; abundant, usually with grooves for appendages",11/10/2019,LD,TRUE,
353,007V7,08/08/2019,T1,2,0,2,Hemiptera,,,Aphididae,winged aphids,11/10/2019,GB,TRUE,
354,007V7,08/08/2019,T1,1,0,1,Diptera,,,Culicidae,,11/10/2019,LD,TRUE,
355,007V7,08/08/2019,T1,2,0,2,Hymenoptera,Chalcidoidea,,HYMUNK,"cannot ID to family, antennae missing, head missing",11/10/2019,GB,TRUE,
356,007V7,08/08/2019,T1,2,0,2,Diptera,,,Heleomyzidae,,11/10/2019,LD,TRUE,
357,007V7,08/08/2019,T1,5,0,5,Diptera,,,Lauxaniidae,,11/10/2019,GB,TRUE,
358,007V7,08/08/2019,T1,1,0,1,Diptera,,,Chironomidae,midge,11/10/2019,GB,TRUE,
359,007V7,08/08/2019,T1,3,0,3,Diptera,,,Ulidiidae,,11/13/2019,GW,TRUE,
360,007V7,08/08/2019,T1,2,0,2,Hymenoptera,Chalcidoidea,,Eupelmidae,"two slighlty different specimens, maybe same species but different sex",11/13/2019,GB,TRUE,
361,007V7,08/08/2019,T1,0,0,1,Diptera,,,DIPUNK,"Worked on this fly for a very long time, unable to come up with any confident family ID",11/13/2019,GW,TRUE,
362,007V7,08/08/2019,T1,1,0,1,Diptera,Brachycera,,DIPUNK,Lacking enough characteristics to ID to family,11/13/2019,LD,TRUE,
363,007V7,08/08/2019,T1,1,0,1,Diptera,Brachycera,,DIPUNK,"Also lacking characteristics, but visually looks different to ^",11/13/2019,LD,TRUE,
364,007V7,08/08/2019,T1,3,0,3,Diptera,Brachycera,,DIPUNK,"Also lacking characteristics, but visually looks different to ^",11/13/2019,LD,TRUE,
365,007V7,08/08/2019,T1,3,0,3,Diptera,Brachycera,,DIPUNK,"Also lacking characteristics, but visually looks different to ^",11/13/2019,LD,TRUE,
366,007V7,08/08/2019,T1,1,0,1,Diptera,Brachycera,,DIPUNK,"Also lacking characteristics, but visually looks different to ^",11/13/2019,LD,TRUE,
367,007V7,08/08/2019,T1,1,0,1,Diptera,Brachycera,,DIPUNK,"Also lacking characteristics, but visually looks different to ^",11/13/2019,LD,TRUE,
368,007V7,08/08/2019,T1,1,0,1,Diptera,Brachycera,,DIPUNK,"Also lacking characteristics, but visually looks different to ^",11/13/2019,LD,TRUE,
369,00MDP,07/11/2019,T1,2,0,2,Hemiptera,,,Aphididae,,12/13/2019,LD,TRUE,
370,00MDP,07/11/2019,T1,1,0,1,Hymenoptera,,,Braconidae,,12/13/2019,LD,TRUE,
371,00MDP,07/11/2019,T1,3,5,8,Hemiptera ,,,Cercopidae,***most likely incorrecty based on current taxonomy***,12/13/2019,LD,TRUE,
372,00MDP,07/11/2019,T1,1,0,1,Diptera,,,Chloropidae,,12/13/2019,LD,TRUE,
373,00MDP,07/11/2019,T1,1,0,1,Hemiptera,,,Cicadellidae ,,12/13/2019,LD,TRUE,
374,00MDP,07/11/2019,T1,0,1,1,Hemiptera,,,Membracidae,,12/13/2019,LD,TRUE,
375,00MDP,07/11/2019,T1,9,0,9,Hemiptera,,,Miridae,,12/13/2019,LD,TRUE,
376,00MDP,07/11/2019,T1,0,2,2,Hemiptera,,,Pentatomidae,,12/13/2019,LD,TRUE,
377,00MDP,07/11/2019,T1,1,0,1,Coleoptera,,,Scarabaeidae,,12/13/2019,LD,TRUE,
378,00MDP,07/11/2019,T1,18,0,18,Thysanoptera,,,Thripidae,whole lotta thrips in this one. ,12/13/2019,LD,TRUE,
379,00MDP,07/11/2019,T1,0,3,3,Lepidoptera,,,LEPUNK,Unable to ID,12/17/2019,LD,TRUE,
380,00MDP,07/11/2019,T1,0,1,1,Diptera,,,DIPUNK,Unable to ID to family,12/17/2019,LD,TRUE,
381,00MDP,07/11/2019,T1,1,0,1,Diptera,Nematocera,,DIPUNK,,12/17/2019,LD,TRUE,
382,00MDP,07/11/2019,T1,0,2,2,Hemiptera,,,HEMUNK,,12/17/2019,LD,TRUE,
383,00MDP,07/11/2019,T1,0,3,3,Orthoptera,,,Acrididae,,12/17/2019,LD,TRUE,
384,00MDP,07/11/2019,T1,14,0,14,Diptera,,,Agromyzidae,,12/17/2019,LD,TRUE,
385,00MDP,07/11/2019,T1,1,0,1,Hemiptera,,,Berytidae,,12/17/2019,LD,TRUE,
386,00MDP,07/11/2019,T1,1,0,1,Diptera,,,Heleomyzidae,,12/17/2019,LD,TRUE,
387,00MDP,07/11/2019,T1,0,1,1,Hemiptera,,,Lygaeidae,,12/17/2019,LD,TRUE,
388,00MDP,07/11/2019,T1,5,0,5,Diptera,,,Simuliidae,,12/17/2019,LD,TRUE,
389,00MDP,07/11/2019,T1,0,1,1,Orthoptera,,,Tettigoniidae,,12/17/2019,LD,TRUE,
390,00MDP,07/11/2019,T2,0,1,1,Orthoptera,,,ORTUNK,,01/05/2020,LD,TRUE,
391,00MDP,07/11/2019,T2,0,2,2,Hemiptera,,,Aphididae,,01/05/2020,LD,TRUE,
392,00MDP,07/11/2019,T2,1,0,1,Hemiptera,,,Berytidae,,01/05/2020,LD,TRUE,
393,00MDP,07/11/2019,T2,2,1,3,Hemiptera,,,Cercopidae,***most likely incorrecty based on current taxonomy***,01/05/2020,LD,TRUE,
394,00MDP,07/11/2019,T2,6,4,10,Hemiptera,,,Cicadellidae,,01/05/2020,LD,TRUE,
395,00MDP,07/11/2019,T2,1,0,1,Diptera,,,Culicidae,skeetoe,01/05/2020,LD,TRUE,
396,00MDP,07/11/2019,T2,1,0,1,Coleoptera,,,Curculionidae,weeevil,01/05/2020,LD,TRUE,
397,00MDP,07/11/2019,T2,1,0,1,Hymenoptera,,,Formicidae,,01/05/2020,LD,TRUE,
398,00MDP,07/11/2019,T2,3,0,3,Diptera,,,Heleomyzidae,,01/05/2020,LD,TRUE,
399,00MDP,07/11/2019,T2,1,0,1,Coleoptera,,,Lampyridae,,01/05/2020,LD,TRUE,
400,00MDP,07/11/2019,T2,0,3,3,Hemiptera,,,Pentatomidae,,01/05/2020,LD,TRUE,
401,00MDP,07/11/2019,T2,1,0,1,Hymenoptera,,,Platygastridae,,01/05/2020,LD,TRUE,
402,00MDP,07/11/2019,T2,3,0,3,Hemiptera,,,Psyllidae,,01/05/2020,LD,TRUE,
403,00MDP,07/11/2019,T2,2,0,2,Diptera,,,Scatopsidae,,01/05/2020,LD,TRUE,
404,00MDP,07/11/2019,T2,2,0,2,Diptera,,,Simuliidae,,01/05/2020,LD,TRUE,
405,00MDP,07/11/2019,T2,54,12,66,Thysanoptera,,,Thripidae,left many in bag not in vial too tedious to transfer,01/05/2020,LD,TRUE,
406,00MDP,07/11/2019,T2,2,0,2,Diptera,,,DIPUNK,"no wings or antenna. Maybe piophilidae, but too few features to comfortably ID, they both look the same",01/07/2020,LD,TRUE,
407,00MDP,07/11/2019,T2,0,1,1,Lepidoptera,,,LEPUNK,The tiniest little caterpillar I have ever seen. It's prolegs haven't like emerged and it looks like a lil bean <3,01/07/2020,LD,TRUE,
408,00MDP,07/11/2019,T2,2,0,2,Diptera,,,Anthomyiidae,,01/07/2020,LD,TRUE,
409,00MDP,07/11/2019,T2,1,0,1,Diptera,,,Chironomidae,,01/07/2020,LD,TRUE,
410,00MDP,07/11/2019,T2,1,0,1,Diptera,,,Chloropidae,,01/07/2020,LD,TRUE,
411,00MDP,07/11/2019,T2,3,0,3,Hymenoptera,,,Eulophidae,,01/07/2020,LD,TRUE,
412,00MDP,07/11/2019,T2,3,0,3,Diptera,,,Sciaridae,,01/07/2020,LD,TRUE,
413,00MJ9,07/22/2019,T2,1,0,1,Hemiptera,Auchenorrhyncha,,Acanaloniidae,,12/19/2019,GW,TRUE,
414,00MJ9,07/22/2019,T2,0,1,1,Orthoptera,,,Acrididae,,12/19/2019,GW,TRUE,
415,00MJ9,07/22/2019,T2,1,3,4,Hemiptera,,,Cercopidae,***probably incorrect based on current taxonomy***,12/19/2019,GW,TRUE,
416,00MJ9,07/22/2019,T2,3,0,3,Diptera,,,Chloropidae,"Apparently 2 distinct species, one black and smaller, one yellow with black stripes",12/19/2019,GW,TRUE,
417,00MJ9,07/22/2019,T2,1,0,1,Coleoptera,,,Chrysomelidae,Tortoise beetle!,12/19/2019,GW,TRUE,
418,00MJ9,07/22/2019,T2,8,0,8,Hymenoptera,,,Formicidae,,12/19/2019,GW,TRUE,
419,00MJ9,07/22/2019,T2,3,0,3,Hemiptera,,,Miridae,,12/19/2019,GW,TRUE,
420,00MJ9,07/22/2019,T2,1,0,1,Hemiptera,,,Reduviidae,,12/19/2019,GW,TRUE,
421,00MJ9,07/22/2019,T2,0,2,2,Orthoptera,,,Tettigoniidae,,12/19/2019,GW,TRUE,
422,00MJ9,07/22/2019,T2,2,0,2,Hymenoptera,,,Braconidae,1 cross vein,12/21/2019,LD,TRUE,
423,00MJ9,07/22/2019,T2,3,1,4,Hemiptera,,,Cicadellidae,,12/21/2019,LD,TRUE,
424,00MJ9,07/22/2019,T2,1,0,1,Diptera,,,Culicidae,,12/21/2019,LD,TRUE,
425,00MJ9,07/22/2019,T2,11,0,11,Hymenoptera,,,Eurytomidae,,12/21/2019,LD,TRUE,
426,00MJ9,07/22/2019,T2,11,0,11,Coleoptera,,,Phalacridae,shining flower beetles with grooves for appendages,12/21/2019,LD,TRUE,
427,00MJ9,07/22/2019,T2,2,0,2,Hymenoptera,,,Pteromalidae,,12/21/2019,LD,TRUE,
428,00MJ9,07/22/2019,T2,1,0,1,Thysanoptera,,,Thripidae,,12/21/2019,LD,TRUE,
429,00MJ9,07/22/2019,T1,0,1,1,Orthoptera,,,ORTUNK,grasshopper unidable,01/15/2020,LD,TRUE,
430,00MJ9,07/22/2019,T1,1,0,1,Hemiptera,,,Acanaloniidae,,01/15/2020,LD,TRUE,
431,00MJ9,07/22/2019,T1,0,1,1,Orthoptera,,,Acrididae,,01/15/2020,LD,TRUE,
432,00MJ9,07/22/2019,T1,1,0,1,Hemiptera,,,Anthocoridae,,01/15/2020,LD,TRUE,
433,00MJ9,07/22/2019,T1,1,0,1,Coleoptera,,,Chrysomelidae,Cassidinae,01/15/2020,LD,TRUE,
434,00MJ9,07/22/2019,T1,2,0,2,Diptera,,,Chloropidae,,01/15/2020,LD,TRUE,
435,00MJ9,07/22/2019,T1,3,0,3,Coleoptera,,,Chrysomelidae,,01/15/2020,LD,TRUE,
436,00MJ9,07/22/2019,T1,4,2,6,Hemiptera,,,Cicadellidae,,01/15/2020,LD,TRUE,
437,00MJ9,07/22/2019,T1,1,0,1,Hemiptera,,,Cixiidae,,01/15/2020,LD,TRUE,
438,00MJ9,07/22/2019,T1,28,0,28,Coleoptera,,,Phalacridae,,01/15/2020,LD,TRUE,
439,00MJ9,07/22/2019,T1,8,0,8,Hymenoptera,,,Platygastridae,,01/15/2020,LD,TRUE,
440,00MJ9,07/22/2019,T1,1,1,2,Hemiptera,,,Reduviidae,,01/15/2020,LD,TRUE,
441,00MJ9,07/22/2019,T1,1,0,1,Coleoptera,,,Scarabaeidae,,01/15/2020,LD,TRUE,
442,00MJ9,07/22/2019,T1,3,0,3,Hymenoptera,,,HYMUNK,,01/18/2020,LD,TRUE,
443,00MJ9,07/22/2019,T1,1,0,1,Diptera,,,DIPUNK,,01/18/2020,LD,TRUE,
444,00MJ9,07/22/2019,T1,3,1,4,Lepidoptera,,,LEPUNK,"3 moths, 1 caterpillar",01/18/2020,LD,TRUE,
445,00MJ9,07/22/2019,T1,1,0,1,Hemiptera,,,Cercopidae,,01/18/2020,LD,TRUE,
446,00MJ9,07/22/2019,T1,1,0,1,Hymenoptera,,,Colletidae,,01/18/2020,LD,TRUE,
447,00MJ9,07/22/2019,T1,0,2,2,Hemiptera,,,Dictyopharidae,,01/18/2020,LD,TRUE,
448,00MJ9,07/22/2019,T1,6,0,6,Hymenoptera,,,Eulophidae,,01/18/2020,LD,TRUE,
449,00MJ9,07/22/2019,T1,0,3,3,Hemiptera,,,Membracidae,,01/18/2020,LD,TRUE,
450,00MJ9,07/22/2019,T1,0,2,2,Hemiptera,,,Nabidae,,01/18/2020,LD,TRUE,
